"SITE_ID","LSAT8_PPPRRR","DATE","SST","LATITUDE","LONGITUDE","species","BATHY"
"ROGE315",11030,20160128,0.925,43.79522,-69.9529,"ShellFish",-2.6001
"ROGE415",11030,20160128,1.045,43.79556,-69.9529,"SeaVeg",-2.5961
"STOL114",11030,20160128,2.517,43.8321,-69.7362,"ShellFish",-0.7725
"STOL216",11030,20160128,3.009,43.83173,-69.737,"SeaVeg",-1.1499
"SWEN114",11030,20160128,0.026,44.02576,-69.5411,"Finfish",-0.3253
"SWEN214",11030,20160128,0.026,44.02577,-69.5411,"ShellFish",-0.3253
"THAR114",11030,20160128,2.395,43.4731,-70.3653,"ShellFish",-9.7214
"TJAG116",11030,20160128,1.656,43.77806,-70.0981,"SeaVeg",-6.1786
"TJAG216",11030,20160128,1.693,43.77889,-70.0975,"ShellFish",-6.1486
"TJAG316",11030,20160128,1.673,43.78083,-70.0944,"Urchin",-5.5216
"TJAG416",11030,20160128,1.451,43.78139,-70.0933,"SeaVeg",-6.4235
"AND04",11030,20160417,9.125,44.02529,-69.5402,"SeaVeg",-0.4396
"ANDR214",11030,20160417,6.829,43.86722,-69.5673,"Urchin",-6.8846
"ANDR316",11030,20160417,6.978,43.87028,-69.56659,"ShellFish",-1.1668
"ASTG116",11030,20160417,6.711,43.826276,-70.011469,"SeaVeg",-4.5428
"BEE108",11030,20160417,6.476,43.74822,-70.0413,"ShellFish",-1.7756
"BEE208",11030,20160417,7.702,43.74781,-70.0341,"Finfish",-0.5753
"BEE309",11030,20160417,7.702,43.74773,-70.0343,"ShellFish",-0.3031
"BEE409",11030,20160417,7.702,43.74763,-70.0344,"SeaVeg",-0.2938
"BOL110",11030,20160417,7.724,43.84095,-69.7332,"SeaVeg",-1.3718
"BOL312",11030,20160417,7.518,43.82917,-69.7425,"SeaVeg",-0.5946
"BOL412",11030,20160417,8.064,43.83833,-69.7383,"Finfish",-1.0792
"BPAR116",11030,20160417,9.6,44.04694,-69.5173,"Urchin",-0.1
"BPAR216",11030,20160417,9.543,44.04728,-69.5168,"SeaVeg",NA
"BUTT114",11030,20160417,6.471,43.78056,-70.1106,"ShellFish",-1.3724
"BUTT314",11030,20160417,5.987,43.77944,-70.1067,"ShellFish",-1.4537
"CGRE116",11030,20160417,6.724,43.85263,-70.008,"Urchin",-0.3722
"CGRE216",11030,20160417,6.724,43.85266,-70.008,"Finfish",-0.3722
"CGRE316",11030,20160417,6.724,43.85269,-70.0079,"ShellFish",-0.3617
"CNIV116",11030,20160417,6.506,43.83032,-70.02494722,"ShellFish",-3.372
"CNIV216",11030,20160417,6.506,43.83039,-70.025025,"Finfish",-3.75
"CNIV316",11030,20160417,6.506,43.83054,-70.02486472,"Urchin",-3.5325
"CNIV416",11030,20160417,6.499,43.83061,-70.0249444,"Urchin",-3.7727
"DDEV116",11030,20160417,6.893,43.82768,-70.0079,"ShellFish",-1.9081
"DDEV216",11030,20160417,6.836,43.82777,-70.0079,"Urchin",-2.4614
"DDEV316",11030,20160417,6.787,43.83035,-70.003,"SeaVeg",-2.6125
"DDEV416",11030,20160417,6.789,43.83024,-70.0032,"Finfish",-2.573
"DNIV116",11030,20160417,7.227,43.82693,-70.0254,"ShellFish",-1.3409
"DNIV216",11030,20160417,6.464,43.827272,-70.026261,"ShellFish",-2.8243
"DNIV316",11030,20160417,6.464,43.82722,-70.0264,"Urchin",-2.9492
"DNIV416",11030,20160417,6.363,43.82734,-70.02651667,"Finfish",-3.3817
"GELA115",11030,20160417,6.746,43.8261,-70.0109,"SeaVeg",-3.0773
"GLAD215",11030,20160417,8.777,43.98527,-69.5579,"ShellFish",-3.5406
"GLAD315",11030,20160417,8.777,43.98517,-69.5579,"SeaVeg",-3.738
"GRI107",11030,20160417,8.481,43.98421,-69.5632,"Urchin",-1.7682
"GSTE116",11030,20160417,8.686,44.00191,-69.5386,"SeaVeg",-2.9306
"GSTE216",11030,20160417,8.707,44.00137,-69.5387,"Finfish",-3.0321
"GSTE316",11030,20160417,8.77,44.00108,-69.5387,"SeaVeg",-2.9985
"GSTE416",11030,20160417,8.797,44.0007,-69.5389,"SeaVeg",-3.0203
"HAMI115",11030,20160417,7.396,43.87698,-69.8963,"Finfish",-0.6805
"HIG112",11030,20160417,7.812,43.84832,-69.6321,"SeaVeg",-3.7136
"HIG212",11030,20160417,7.585,43.85793,-69.6023,"SeaVeg",-3.5501
"HUNT115",11030,20160417,7.545,43.81766,-69.9105,"Finfish",-3.4733
"HUNT215",11030,20160417,7.569,43.81619,-69.9079,"SeaVeg",-1.1829
"JHER116",11030,20160417,6.798,43.7301,-69.8463,"Urchin",-1.0557
"JPOW116",11030,20160417,5.605,43.77065,-69.996,"Finfish",-2.4048
"JSMI116",11030,20160417,6.975,43.83917,-69.6758,"ShellFish",-7.6494
"KRAM113",11030,20160417,7.344,43.86667,-69.8744,"Urchin",-2.0605
"KRAM213",11030,20160417,7.691,43.86501,-69.8741,"Finfish",-1.6761
"LMAR116",11030,20160417,7.413,43.86917,-69.8935,"ShellFish",-3.0101
"LMAR216",11030,20160417,7.426,43.87266,-69.8924,"SeaVeg",-1.2472
"LMAR316",11030,20160417,7.426,43.87266,-69.8923,"Urchin",-1.4984
"LMAR416",11030,20160417,7.338,43.86917,-69.8936,"SeaVeg",-2.8722
"LSMI115",11030,20160417,7.539,43.83138,-69.9297,"ShellFish",-0.8785
"LSMI316",11030,20160417,7.546,43.8315,-69.9297,"SeaVeg",-0.8703
"LSMI416",11030,20160417,7.572,43.83266,-69.9293,"SeaVeg",-1.2829
"LSMI516",11030,20160417,7.572,43.83265,-69.9292,"Urchin",-1.5151
"MELA115",11030,20160417,8.275,43.96924,-69.5665,"ShellFish",-2.1292
"MELA215",11030,20160417,8.244,43.96916,-69.5667,"ShellFish",-2.1838
"MFIS116",11030,20160417,6.092,43.81224,-69.9915,"Finfish",-6.256
"MNEW116",11030,20160417,7.926,43.9299,-69.5757,"Urchin",-3.149
"MNEW216",11030,20160417,7.805,43.92953,-69.5768,"ShellFish",-4.9781
"MOZE114",11030,20160417,8.381,44.00675,-69.541,"SeaVeg",-1.6642
"MOZE214",11030,20160417,8.359,44.00817,-69.5421,"SeaVeg",-0.9229
"MOZE314",11030,20160417,8.387,44.00817,-69.5398,"Urchin",-1.4712
"MOZE414",11030,20160417,8.356,44.00747,-69.541,"Urchin",-1.1756
"MWIL116",11030,20160417,5.999,43.80189,-69.94885,"SeaVeg",-4.7979
"NMAR215",11030,20160417,7.413,43.86916,-69.8933,"Urchin",-3.2969
"NMAR415",11030,20160417,7.426,43.87266,-69.8922,"SeaVeg",-1.7496
"NMAR516",11030,20160417,7.413,43.86917,-69.8934,"Finfish",-3.1075
"PGRA116",11030,20160417,7.11,43.86429,-69.9029,"Urchin",-0.8183
"PGRA216",11030,20160417,7.048,43.86443,-69.9026,"Urchin",-1.0488
"PGRA316",11030,20160417,7.106,43.86459,-69.9023,"ShellFish",-0.8739
"PRAN116",11030,20160417,7.48,43.80527,-69.8886,"SeaVeg",-0.3358
"PSMI114",11030,20160417,8.332,43.98242,-69.5645,"SeaVeg",-3.9713
"PSMI214",11030,20160417,8.728,43.98161,-69.5636,"ShellFish",-4.2636
"PSMI314",11030,20160417,8.519,43.98164,-69.5649,"Urchin",-4.3089
"RVAC116",11030,20160417,7.355,43.87619,-69.8913,"SeaVeg",-1.4596
"RVAC216",11030,20160417,7.364,43.87266,-69.8925,"ShellFish",-0.9068
"RVAC316",11030,20160417,7.355,43.87619,-69.8911,"ShellFish",-1.9835
"RVAC416",11030,20160417,7.355,43.87619,-69.8912,"Urchin",-1.8089
"SBEL116",11030,20160417,6.807,43.84583,-69.6292,"Urchin",-7.2038
"SCAN116",11030,20160417,7.526,43.81661,-69.908,"SeaVeg",-1.8552
"SEW413",11030,20160417,7.536,43.72715,-69.8495,"Urchin",-0.5189
"SHAW114",11030,20160417,7.638,43.90967,-69.5674,"Urchin",-13.1578
"SHAW214",11030,20160417,7.638,43.90967,-69.5675,"Urchin",-13.8096
"TOLS116",11030,20160417,5.867,43.70418,-70.2089,"SeaVeg",-6.8935
"TOLS216",11030,20160417,5.818,43.70411667,-70.20751667,"Urchin",-7.1543
"TOLS316",11030,20160417,5.481,43.70476667,-70.18945,"Finfish",-12.2402
"TOLS416",11030,20160417,5.48,43.70468333,-70.18945,"SeaVeg",-12.2535
"YENT214",11030,20160417,6.721,43.86272,-69.672,"ShellFish",-4.8051
"AMOE116",11030,20160417,6.294,43.78861,-70.1247,"ShellFish",-0.2571
"AMOE216",11030,20160417,6.292,43.78833,-70.1247,"SeaVeg",-0.3149
"ATW315",11030,20160417,5.094,43.98153,-69.0756,"SeaVeg",-1.5811
"ATW415",11030,20160417,4.939,43.98167,-69.0754,"Urchin",-2.6364
"BARK215",11030,20160417,7.344,43.92958,-69.5739,"SeaVeg",-10.0325
"BARK315",11030,20160417,7.387,43.92964,-69.5739,"SeaVeg",-9.7804
"BMRC115",11030,20160417,8.364,43.82873,-70.0161,"ShellFish",NA
"BSEW115",11030,20160417,5.861,43.73019,-69.8683,"Finfish",-7.4877
"BSEW215",11030,20160417,5.982,43.73134,-69.867,"SeaVeg",-11.4504
"BSEW315",11030,20160417,6.114,43.73246,-69.8662,"ShellFish",-8.4915
"BSEW415",11030,20160417,6.304,43.73374,-69.8662,"Urchin",-4.332
"BUTT214",11030,20160417,6.236,43.78194,-70.1072,"Finfish",-0.3539
"CHE308",11030,20160417,8.202,43.90978,-69.5337,"Urchin",-0.1218
"CUND116",11030,20160417,5.947,43.73162,-69.9341,"ShellFish",-10.642
"CUND216",11030,20160417,5.941,43.73099,-69.9337,"ShellFish",-11.2648
"CUND316",11030,20160417,5.938,43.72972,-69.9331,"Finfish",-14.1184
"CUND416",11030,20160417,5.897,43.72903,-69.9329,"Urchin",-14.7348
"FARM114",11030,20160417,8.431,44.0351,-69.6056,"Finfish",-1.551
"KON213",11030,20160417,7.561,43.99723,-69.3606,"Urchin",-4.0197
"LOVE115",11030,20160417,5.794,43.73117,-69.8733,"SeaVeg",-8.3789
"LOVE215",11030,20160417,5.817,43.73035,-69.8727,"SeaVeg",-7.9697
"LOVE315",11030,20160417,5.778,43.7332,-69.874,"ShellFish",-15.7067
"LOVE415",11030,20160417,5.797,43.73568,-69.8729,"Urchin",-14.7102
"MORS114",11030,20160417,7.704,43.87081,-69.8985,"Finfish",-0.77
"MORS216",11030,20160417,7.704,43.87082,-69.8985,"Urchin",-0.77
"MSTE116",11030,20160417,9.155,44.01455,-69.5485,"Urchin",-0.5028
"MSTE216",11030,20160417,8.635,44.0144,-69.5479,"Urchin",-1.4892
"MSTE316",11030,20160417,9.019,44.0139,-69.5486,"Finfish",-0.6616
"MSTE416",11030,20160417,8.769,44.01378,-69.5482,"SeaVeg",-1.0318
"NMAR315",11030,20160417,7.437,43.87619,-69.891,"Urchin",-2.3327
"PGRA416",11030,20160417,7.075,43.85261,-69.8837,"SeaVeg",-4.9132
"PSTO514",11030,20160417,6.9,43.84372,-69.8834,"SeaVeg",-11.0631
"ROGE115",11030,20160417,6.651,43.79481,-69.953,"Urchin",-3.021
"ROGE215",11030,20160417,6.651,43.79495,-69.953,"SeaVeg",-3.0233
"ROGE315",11030,20160417,6.594,43.79522,-69.9529,"ShellFish",-2.6001
"ROGE415",11030,20160417,6.527,43.79556,-69.9529,"SeaVeg",-2.5961
"STOL114",11030,20160417,7.847,43.8321,-69.7362,"ShellFish",-0.7725
"STOL216",11030,20160417,7.562,43.83173,-69.737,"SeaVeg",-1.1499
"SWEN114",11030,20160417,9.101,44.02576,-69.5411,"Finfish",-0.3253
"SWEN214",11030,20160417,9.101,44.02577,-69.5411,"ShellFish",-0.3253
"TJAG116",11030,20160417,5.864,43.77806,-70.0981,"SeaVeg",-6.1786
"TJAG216",11030,20160417,5.923,43.77889,-70.0975,"ShellFish",-6.1486
"TJAG316",11030,20160417,6.145,43.78083,-70.0944,"Urchin",-5.5216
"TJAG416",11030,20160417,5.985,43.78139,-70.0933,"SeaVeg",-6.4235
"AND04",11030,20160620,19.249,44.02529,-69.5402,"SeaVeg",-0.4396
"ANDR214",11030,20160620,15.552,43.86722,-69.5673,"Urchin",-6.8846
"ANDR316",11030,20160620,16.284,43.87028,-69.56659,"ShellFish",-1.1668
"BUTT314",11030,20160620,17.416,43.77944,-70.1067,"ShellFish",-1.4537
"DDEV416",11030,20160620,17.939,43.83024,-70.0032,"Finfish",-2.573
"DNIV116",11030,20160620,18.858,43.82693,-70.0254,"ShellFish",-1.3409
"GLAD215",11030,20160620,17.376,43.98527,-69.5579,"ShellFish",-3.5406
"GLAD315",11030,20160620,17.376,43.98517,-69.5579,"SeaVeg",-3.738
"GRI107",11030,20160620,17.564,43.98421,-69.5632,"Urchin",-1.7682
"GSTE116",11030,20160620,18.412,44.00191,-69.5386,"SeaVeg",-2.9306
"GSTE216",11030,20160620,18.385,44.00137,-69.5387,"Finfish",-3.0321
"GSTE316",11030,20160620,18.389,44.00108,-69.5387,"SeaVeg",-2.9985
"GSTE416",11030,20160620,18.433,44.0007,-69.5389,"SeaVeg",-3.0203
"HIG112",11030,20160620,18.656,43.84832,-69.6321,"SeaVeg",-3.7136
"HIG212",11030,20160620,17.645,43.85793,-69.6023,"SeaVeg",-3.5501
"JHER116",11030,20160620,17.162,43.7301,-69.8463,"Urchin",-1.0557
"JSMI116",11030,20160620,14.903,43.83917,-69.6758,"ShellFish",-7.6494
"MELA215",11030,20160620,17.325,43.96916,-69.5667,"ShellFish",-2.1838
"MOZE114",11030,20160620,18.05,44.00675,-69.541,"SeaVeg",-1.6642
"MOZE214",11030,20160620,18.332,44.00817,-69.5421,"SeaVeg",-0.9229
"MOZE314",11030,20160620,18.223,44.00817,-69.5398,"Urchin",-1.4712
"MOZE414",11030,20160620,18.115,44.00747,-69.541,"Urchin",-1.1756
"PRAN116",11030,20160620,17.724,43.80527,-69.8886,"SeaVeg",-0.3358
"PSMI114",11030,20160620,17.271,43.98242,-69.5645,"SeaVeg",-3.9713
"PSMI214",11030,20160620,17.188,43.98161,-69.5636,"ShellFish",-4.2636
"PSMI314",11030,20160620,17.353,43.98164,-69.5649,"Urchin",-4.3089
"SBEL116",11030,20160620,17.19,43.84583,-69.6292,"Urchin",-7.2038
"SEW413",11030,20160620,17.981,43.72715,-69.8495,"Urchin",-0.5189
"SHAW114",11030,20160620,16.032,43.90967,-69.5674,"Urchin",-13.1578
"SHAW214",11030,20160620,16.032,43.90967,-69.5675,"Urchin",-13.8096
"AMOE116",11030,20160620,16.749,43.78861,-70.1247,"ShellFish",-0.2571
"AMOE216",11030,20160620,16.681,43.78833,-70.1247,"SeaVeg",-0.3149
"BARK115",11030,20160620,20.759,44.04475,-69.5131,"Finfish",NA
"BARK215",11030,20160620,16.552,43.92958,-69.5739,"SeaVeg",-10.0325
"BARK315",11030,20160620,16.636,43.92964,-69.5739,"SeaVeg",-9.7804
"BUTT214",11030,20160620,17.678,43.78194,-70.1072,"Finfish",-0.3539
"STOL114",11030,20160620,17.213,43.8321,-69.7362,"ShellFish",-0.7725
"STOL216",11030,20160620,16.72,43.83173,-69.737,"SeaVeg",-1.1499
"SWEN114",11030,20160620,19.283,44.02576,-69.5411,"Finfish",-0.3253
"SWEN214",11030,20160620,19.283,44.02577,-69.5411,"ShellFish",-0.3253
"AJAG316",11030,20160706,19.425,43.75667,-70.1656,"Finfish",-6.5424
"AJAG416",11030,20160706,19.422,43.7575,-70.1694,"ShellFish",-6.6734
"ANDR214",11030,20160706,14.785,43.86722,-69.5673,"Urchin",-6.8846
"ANDR316",11030,20160706,15.161,43.87028,-69.56659,"ShellFish",-1.1668
"ASTG116",11030,20160706,18.681,43.826276,-70.011469,"SeaVeg",-4.5428
"BEE108",11030,20160706,15.997,43.74822,-70.0413,"ShellFish",-1.7756
"BMCK115",11030,20160706,20.611,43.75876,-70.191,"Finfish",-0.674
"BMRC215",11030,20160706,21.049,43.82835,-70.0157,"Urchin",-1.5365
"BOL110",11030,20160706,19.212,43.84095,-69.7332,"SeaVeg",-1.3718
"BOL312",11030,20160706,18.219,43.82917,-69.7425,"SeaVeg",-0.5946
"BOL412",11030,20160706,19.026,43.83833,-69.7383,"Finfish",-1.0792
"BUTT114",11030,20160706,19.161,43.78056,-70.1106,"ShellFish",-1.3724
"BUTT314",11030,20160706,18.543,43.77944,-70.1067,"ShellFish",-1.4537
"BUTT414",11030,20160706,18.844,43.7775,-70.1008,"Urchin",-4.8346
"CGRE116",11030,20160706,19.457,43.85263,-70.008,"Urchin",-0.3722
"CGRE216",11030,20160706,19.457,43.85266,-70.008,"Finfish",-0.3722
"CGRE316",11030,20160706,19.457,43.85269,-70.0079,"ShellFish",-0.3617
"CNIV116",11030,20160706,18.309,43.83032,-70.02494722,"ShellFish",-3.372
"CNIV216",11030,20160706,18.309,43.83039,-70.025025,"Finfish",-3.75
"CNIV316",11030,20160706,18.309,43.83054,-70.02486472,"Urchin",-3.5325
"CNIV416",11030,20160706,18.383,43.83061,-70.0249444,"Urchin",-3.7727
"DDEV116",11030,20160706,19.753,43.82768,-70.0079,"ShellFish",-1.9081
"DDEV216",11030,20160706,19.533,43.82777,-70.0079,"Urchin",-2.4614
"DDEV316",11030,20160706,19.438,43.83035,-70.003,"SeaVeg",-2.6125
"DDEV416",11030,20160706,19.444,43.83024,-70.0032,"Finfish",-2.573
"DNIV116",11030,20160706,19.962,43.82693,-70.0254,"ShellFish",-1.3409
"DNIV216",11030,20160706,18.658,43.827272,-70.026261,"ShellFish",-2.8243
"DNIV316",11030,20160706,18.658,43.82722,-70.0264,"Urchin",-2.9492
"DNIV416",11030,20160706,18.395,43.82734,-70.02651667,"Finfish",-3.3817
"GELA115",11030,20160706,18.713,43.8261,-70.0109,"SeaVeg",-3.0773
"GRE105",11030,20160706,18.985,43.73217,-70.1663,"ShellFish",-6.028
"GRE310",11030,20160706,20.051,43.73489,-70.165,"Finfish",-0.8211
"JHER116",11030,20160706,17.732,43.7301,-69.8463,"Urchin",-1.0557
"JOHN715",11030,20160706,19.298,43.813,-70.0144,"ShellFish",-2.7695
"JPOW116",11030,20160706,16.832,43.77065,-69.996,"Finfish",-2.4048
"JPUT116",11030,20160706,17.945,43.72167,-70.1122,"SeaVeg",-0.8196
"JPUT216",11030,20160706,17.568,43.717958,-70.12995,"Urchin",-4.9118
"JSMI116",11030,20160706,14.278,43.83917,-69.6758,"ShellFish",-7.6494
"KRAM113",11030,20160706,18.969,43.86667,-69.8744,"Urchin",-2.0605
"LMAR116",11030,20160706,18.453,43.86917,-69.8935,"ShellFish",-3.0101
"LMAR416",11030,20160706,18.367,43.86917,-69.8936,"SeaVeg",-2.8722
"LSMI115",11030,20160706,19.495,43.83138,-69.9297,"ShellFish",-0.8785
"LSMI316",11030,20160706,19.626,43.8315,-69.9297,"SeaVeg",-0.8703
"LSMI416",11030,20160706,19.403,43.83266,-69.9293,"SeaVeg",-1.2829
"LSMI516",11030,20160706,19.403,43.83265,-69.9292,"Urchin",-1.5151
"MDAR116",11030,20160706,18.35,43.731972,-70.156472,"ShellFish",-7.5209
"MFIS116",11030,20160706,18.819,43.81224,-69.9915,"Finfish",-6.256
"MWIL116",11030,20160706,15.042,43.80189,-69.94885,"SeaVeg",-4.7979
"NMAR215",11030,20160706,18.453,43.86916,-69.8933,"Urchin",-3.2969
"NMAR516",11030,20160706,18.453,43.86917,-69.8934,"Finfish",-3.1075
"PER516",11030,20160706,16.894,43.56036,-70.2198,"SeaVeg",-2.7555
"PGRA116",11030,20160706,18.363,43.86429,-69.9029,"Urchin",-0.8183
"PGRA216",11030,20160706,18.187,43.86443,-69.9026,"Urchin",-1.0488
"PGRA316",11030,20160706,18.151,43.86459,-69.9023,"ShellFish",-0.8739
"PIER115",11030,20160706,18.177,43.45556,-70.3414,"ShellFish",-4.4415
"RVAC216",11030,20160706,18.035,43.87266,-69.8925,"ShellFish",-0.9068
"SBEL116",11030,20160706,18.668,43.84583,-69.6292,"Urchin",-7.2038
"SEW413",11030,20160706,19.113,43.72715,-69.8495,"Urchin",-0.5189
"TOLS116",11030,20160706,18.376,43.70418,-70.2089,"SeaVeg",-6.8935
"TOLS216",11030,20160706,18.447,43.70411667,-70.20751667,"Urchin",-7.1543
"TOLS316",11030,20160706,15.968,43.70476667,-70.18945,"Finfish",-12.2402
"TOLS416",11030,20160706,16.115,43.70468333,-70.18945,"SeaVeg",-12.2535
"WHIS213",11030,20160706,19.326,43.7193,-70.1281,"Finfish",-1.6868
"WHIS416",11030,20160706,19.943,43.71918,-70.1288,"ShellFish",-2.4518
"YENT214",11030,20160706,16.086,43.86272,-69.672,"ShellFish",-4.8051
"AJAG116",11030,20160706,21.408,43.755,-70.1544,"SeaVeg",-4.9206
"AJAG216",11030,20160706,21.564,43.75528,-70.1539,"Finfish",-4.5403
"AMOE116",11030,20160706,18.106,43.78861,-70.1247,"ShellFish",-0.2571
"AMOE216",11030,20160706,18.161,43.78833,-70.1247,"SeaVeg",-0.3149
"BARK215",11030,20160706,14.282,43.92958,-69.5739,"SeaVeg",-10.0325
"BMRC115",11030,20160706,22.514,43.82873,-70.0161,"ShellFish",NA
"BSEW115",11030,20160706,15.709,43.73019,-69.8683,"Finfish",-7.4877
"BSEW215",11030,20160706,15.984,43.73134,-69.867,"SeaVeg",-11.4504
"BSEW315",11030,20160706,15.906,43.73246,-69.8662,"ShellFish",-8.4915
"BSEW415",11030,20160706,15.853,43.73374,-69.8662,"Urchin",-4.332
"BUTT214",11030,20160706,18.796,43.78194,-70.1072,"Finfish",-0.3539
"CUND116",11030,20160706,15.154,43.73162,-69.9341,"ShellFish",-10.642
"CUND216",11030,20160706,15.115,43.73099,-69.9337,"ShellFish",-11.2648
"CUND316",11030,20160706,15.157,43.72972,-69.9331,"Finfish",-14.1184
"CUND416",11030,20160706,15.167,43.72903,-69.9329,"Urchin",-14.7348
"LOVE115",11030,20160706,14.49,43.73117,-69.8733,"SeaVeg",-8.3789
"LOVE215",11030,20160706,14.567,43.73035,-69.8727,"SeaVeg",-7.9697
"LOVE315",11030,20160706,14.457,43.7332,-69.874,"ShellFish",-15.7067
"LOVE415",11030,20160706,14.801,43.73568,-69.8729,"Urchin",-14.7102
"LSTO116",11030,20160706,18.607,43.73272,-70.1629,"Urchin",-11.7957
"PER107",11030,20160706,20.592,43.77164,-70.184,"SeaVeg",-0.1996
"PGRA416",11030,20160706,17.455,43.85261,-69.8837,"SeaVeg",-4.9132
"PSTO1016",11030,20160706,18.812,43.73432,-70.1618,"Finfish",-12.3343
"PSTO514",11030,20160706,16.412,43.84372,-69.8834,"SeaVeg",-11.0631
"PSTO816",11030,20160706,18.671,43.73322,-70.1627,"Finfish",-11.6687
"PSTO916",11030,20160706,18.777,43.73375,-70.1624,"Finfish",-11.669
"ROGE115",11030,20160706,16.367,43.79481,-69.953,"Urchin",-3.021
"ROGE215",11030,20160706,16.367,43.79495,-69.953,"SeaVeg",-3.0233
"ROGE315",11030,20160706,16.148,43.79522,-69.9529,"ShellFish",-2.6001
"ROGE415",11030,20160706,15.778,43.79556,-69.9529,"SeaVeg",-2.5961
"STOL114",11030,20160706,19.556,43.8321,-69.7362,"ShellFish",-0.7725
"STOL216",11030,20160706,18.623,43.83173,-69.737,"SeaVeg",-1.1499
"THAR114",11030,20160706,19.323,43.4731,-70.3653,"ShellFish",-9.7214
"TJAG116",11030,20160706,17.871,43.77806,-70.0981,"SeaVeg",-6.1786
"TJAG216",11030,20160706,17.961,43.77889,-70.0975,"ShellFish",-6.1486
"TJAG316",11030,20160706,18.363,43.78083,-70.0944,"Urchin",-5.5216
"TJAG416",11030,20160706,18.129,43.78139,-70.0933,"SeaVeg",-6.4235
"AJAG316",11030,20160722,22.073,43.75667,-70.1656,"Finfish",-6.5424
"AJAG416",11030,20160722,22.221,43.7575,-70.1694,"ShellFish",-6.6734
"AND04",11030,20160722,23.51,44.02529,-69.5402,"SeaVeg",-0.4396
"ANDR214",11030,20160722,18.942,43.86722,-69.5673,"Urchin",-6.8846
"ANDR316",11030,20160722,19.723,43.87028,-69.56659,"ShellFish",-1.1668
"ASTG116",11030,20160722,22.433,43.826276,-70.011469,"SeaVeg",-4.5428
"BEE108",11030,20160722,20.931,43.74822,-70.0413,"ShellFish",-1.7756
"BMCK115",11030,20160722,23.026,43.75876,-70.191,"Finfish",-0.674
"BMRC215",11030,20160722,23.87,43.82835,-70.0157,"Urchin",-1.5365
"BOL110",11030,20160722,20.847,43.84095,-69.7332,"SeaVeg",-1.3718
"BOL312",11030,20160722,20.461,43.82917,-69.7425,"SeaVeg",-0.5946
"BOL412",11030,20160722,20.717,43.83833,-69.7383,"Finfish",-1.0792
"BPAR116",11030,20160722,25.013,44.04694,-69.5173,"Urchin",-0.1
"BPAR216",11030,20160722,24.706,44.04728,-69.5168,"SeaVeg",NA
"BUTT114",11030,20160722,22.387,43.78056,-70.1106,"ShellFish",-1.3724
"BUTT314",11030,20160722,22.148,43.77944,-70.1067,"ShellFish",-1.4537
"CGRE116",11030,20160722,23.167,43.85263,-70.008,"Urchin",-0.3722
"CGRE216",11030,20160722,23.167,43.85266,-70.008,"Finfish",-0.3722
"CGRE316",11030,20160722,23.167,43.85269,-70.0079,"ShellFish",-0.3617
"CNIV116",11030,20160722,22.382,43.83032,-70.02494722,"ShellFish",-3.372
"CNIV216",11030,20160722,22.382,43.83039,-70.025025,"Finfish",-3.75
"CNIV316",11030,20160722,22.382,43.83054,-70.02486472,"Urchin",-3.5325
"CNIV416",11030,20160722,22.406,43.83061,-70.0249444,"Urchin",-3.7727
"DDEV116",11030,20160722,22.836,43.82768,-70.0079,"ShellFish",-1.9081
"DDEV216",11030,20160722,22.703,43.82777,-70.0079,"Urchin",-2.4614
"DDEV316",11030,20160722,22.748,43.83035,-70.003,"SeaVeg",-2.6125
"DDEV416",11030,20160722,22.738,43.83024,-70.0032,"Finfish",-2.573
"DNIV116",11030,20160722,23.353,43.82693,-70.0254,"ShellFish",-1.3409
"DNIV216",11030,20160722,22.569,43.827272,-70.026261,"ShellFish",-2.8243
"DNIV316",11030,20160722,22.569,43.82722,-70.0264,"Urchin",-2.9492
"DNIV416",11030,20160722,22.371,43.82734,-70.02651667,"Finfish",-3.3817
"GELA115",11030,20160722,22.494,43.8261,-70.0109,"SeaVeg",-3.0773
"GLAD215",11030,20160722,22.095,43.98527,-69.5579,"ShellFish",-3.5406
"GLAD315",11030,20160722,22.095,43.98517,-69.5579,"SeaVeg",-3.738
"GRE105",11030,20160722,21.462,43.73217,-70.1663,"ShellFish",-6.028
"GRI107",11030,20160722,22.283,43.98421,-69.5632,"Urchin",-1.7682
"GSTE116",11030,20160722,22.542,44.00191,-69.5386,"SeaVeg",-2.9306
"GSTE216",11030,20160722,22.548,44.00137,-69.5387,"Finfish",-3.0321
"GSTE316",11030,20160722,22.438,44.00108,-69.5387,"SeaVeg",-2.9985
"GSTE416",11030,20160722,22.435,44.0007,-69.5389,"SeaVeg",-3.0203
"HAM413",11030,20160722,22.258,44.05442,-69.1271,"Urchin",NA
"HAMI115",11030,20160722,22.612,43.87698,-69.8963,"Finfish",-0.6805
"HIG112",11030,20160722,22.14,43.84832,-69.6321,"SeaVeg",-3.7136
"HIG212",11030,20160722,21.828,43.85793,-69.6023,"SeaVeg",-3.5501
"HUNT215",11030,20160722,23.204,43.81619,-69.9079,"SeaVeg",-1.1829
"JHER116",11030,20160722,20.891,43.7301,-69.8463,"Urchin",-1.0557
"JOHN715",11030,20160722,22.516,43.813,-70.0144,"ShellFish",-2.7695
"JPOW116",11030,20160722,21.086,43.77065,-69.996,"Finfish",-2.4048
"JPUT116",11030,20160722,20.608,43.72167,-70.1122,"SeaVeg",-0.8196
